logFC	logCPM	F	PValue	FDR
comp3803_c0_seq1	1.01638419815023	-1.63360709940549	15.577841308446	0.000282691885555435	0.018241397065796
comp21205_c0_seq1	0.766953270344957	1.69447447283627	15.5774619867241	0.000282733651033872	0.018241397065796
comp5151_c0_seq1	-1.66599230529729	0.928090161102131	16.6816833207827	0.000285059582808682	0.018241397065796
comp3588_c0_seq1	0.850435823111268	1.60678160615504	15.5498913690807	0.000285786770597203	0.018241397065796
comp8554_c0_seq1	-1.19096172287509	-2.16234287084936	15.5461216805999	0.000286206904617494	0.018241397065796
comp5510_c0_seq1	1.06504225101939	-1.08881148673747	15.467586566295	0.000295108964359206	0.0186489109220534
comp9751_c0_seq1	1.8539589738139	-2.28847438799706	15.509842281151	0.000295526791108088	0.0186489109220534
comp6745_c0_seq1	0.629230979269507	-0.125151970931915	15.423363924575	0.000300249330248155	0.018853587254548
comp15850_c0_seq1	2.14035630134374	-2.52132291512825	15.6052484407125	0.000303358307316166	0.0189554330556822
comp10502_c0_seq1	1.8389176430194	-2.64695781584943	15.3633840877554	0.000307372182237616	0.0191125522291848
comp17790_c0_seq1	0.898912780111996	-0.983946766972	15.3023525708324	0.000314802528300997	0.0194515486469329
comp10603_c0_seq1	0.982379726025803	-1.80158647139503	15.2936611677095	0.000315875937076575	0.0194515486469329
comp34441_c0_seq1	1.47467651741404	-2.45274300900154	15.242827444593	0.000322231579086442	0.0197475285510331
comp7865_c0_seq1	0.994468044472863	-0.0105990626580498	15.1888794878585	0.000334879396056342	0.0203314058941908
comp11450_c0_seq1	1.08171021771584	-0.838496504588323	15.145243758496	0.00033494902626344	0.0203314058941908
comp973_c0_seq1	1.98546569016268	0.955777779874083	16.2350546751002	0.000337571933392342	0.020393504431053
comp972_c0_seq1	-2.7131382437943	-3.32903318021303	15.4130028027081	0.000343455787571956	0.0206510892649987
comp2512_c0_seq1	0.99295205146032	-0.512269766124601	14.9888735797588	0.000356059601559029	0.0211268178725029
comp780_c0_seq1	0.814046278100979	1.54110541856654	14.9850474556453	0.000356596930260821	0.0211268178725029
comp2929_c0_seq1	0.907709683845627	-1.31659836022091	14.9830813817789	0.000356873371027426	0.0211268178725029
comp16596_c0_seq1	-1.16029569509408	-2.27835442700194	14.9751037489157	0.000357997384518759	0.0211268178725029
comp1635_c0_seq1	2.45964492576161	-0.505739037982888	16.0803254149196	0.000361172456167078	0.0211524063223573
comp7667_c0_seq1	3.57308970654851	-3.97672349118863	14.9486607106061	0.000361749790403538	0.0211524063223573
comp12445_c0_seq1	2.63995738712678	-3.56423807577745	14.9090903709361	0.000367442478711513	0.0212895583548782
comp13495_c0_seq1	2.50365128338177	-3.68769320780499	14.9037910757886	0.000368211971959041	0.0212895583548782
comp754_c0_seq1	-1.2662146459875	-1.95456492693705	14.8951421257132	0.000369471499872047	0.0212895583548782
comp181_c0_seq1	1.04150749238727	5.87165600738216	14.8862168351313	0.000370776022184275	0.0212895583548782
comp7574_c0_seq1	-0.630482804462931	-0.138300828307648	14.8613645671682	0.000374434021284655	0.021403185961056
comp2357_c0_seq1	-0.970469475045007	1.68787625097738	14.997741555136	0.000377721759894437	0.0214132547395632
